pref_delay,reliability,animal_ID,experiment_ID,selectivity,modulation_index
8,0.1624971544179676,12.0,57.0,0.9090909090909091,0.5446057227332424
5,0.14071390323225602,12.0,57.0,0.7272727272727273,0.35173800937840105
9,0.07727140081652803,12.0,57.0,0.8181818181818181,0.3690455389690652
2,0.26287360260158554,12.0,57.0,0.36363636363636365,0.16134536501270993
6,0.21222137018021822,12.0,58.0,0.2727272727272727,0.4229695583954619
5,0.0543800602229184,12.0,58.0,0.9090909090909091,0.2005336968911036
8,0.090465052971852,12.0,58.0,0.8181818181818181,0.3900054850430052
0,0.07422488416884596,12.0,58.0,0.9090909090909091,0.3158762070163045
0,0.04679073786396062,12.0,58.0,0.7272727272727273,0.2147991219647418
8,0.05167570887700583,12.0,58.0,0.6363636363636364,0.44908018598660343
2,0.05307007478847503,12.0,58.0,0.9090909090909091,0.1492212398583129
8,0.053100706273661515,12.0,58.0,0.9090909090909091,0.19536440537475055
3,0.05612931222327512,12.0,58.0,0.9090909090909091,0.43299075089293293
10,0.08976169518961155,12.0,58.0,0.9090909090909091,0.23721921613895167
0,0.05045399937126646,12.0,58.0,0.9090909090909091,0.6144686742863004
10,0.09983702190289545,13.0,59.0,0.4545454545454546,0.3240430221441952
3,0.11314657389224325,13.0,59.0,0.8181818181818181,0.2568316533956398
4,0.07612374114071072,13.0,59.0,0.9090909090909091,0.2494634329218332
3,0.15904295200536034,13.0,59.0,0.6363636363636364,0.28850867393664903
7,0.11419012210497329,13.0,59.0,0.8181818181818181,0.2819686121009245
0,0.22763600029706765,13.0,59.0,0.9090909090909091,0.40544111064158855
3,0.14236819921643282,13.0,59.0,0.9090909090909091,0.21617991720554267
10,0.289372660988881,13.0,59.0,0.9090909090909091,0.29002416299453104
10,0.1756500915464663,13.0,59.0,0.9090909090909091,0.4186863381060267
8,0.23657942013442215,13.0,59.0,0.9090909090909091,0.3614522656383608
9,0.5332458772476685,13.0,59.0,0.8181818181818181,0.15939859628113492
4,0.4159948255482073,13.0,59.0,0.7272727272727273,0.23934085672597863
8,0.2580537051676507,13.0,59.0,0.9090909090909091,0.4167592498595476
8,0.19346141806833053,13.0,59.0,0.8181818181818181,0.19479221160500795
0,0.06699626113257859,13.0,60.0,0.9090909090909091,0.3976513985201647
5,0.1003355983044055,13.0,60.0,0.6363636363636364,0.28285454576533836
2,0.1719785384763498,13.0,60.0,0.4545454545454546,0.2045904969003506
4,0.071790287421581,13.0,60.0,0.6363636363636364,0.1362793549820164
4,0.09610334120578784,13.0,60.0,0.9090909090909091,0.24723035137598157
7,0.12791842639310874,13.0,60.0,0.9090909090909091,0.08730515275483686
7,0.14149228087043447,13.0,60.0,0.9090909090909091,0.4405911751032084
6,0.12915191020794625,13.0,60.0,0.8181818181818181,0.23664376618898322
10,0.0919299740926259,13.0,60.0,0.8181818181818181,0.18908417384972798
7,0.19798218132149592,13.0,60.0,0.9090909090909091,0.5740537932711172
1,0.3488933625513853,13.0,60.0,0.9090909090909091,0.16456241201100633
5,0.11005472219069098,13.0,60.0,0.8181818181818181,0.4251905812168905
2,0.1353286186841292,13.0,60.0,0.8181818181818181,0.19860414577556681
5,0.15951706867231807,13.0,60.0,0.9090909090909091,0.31896259294937407
8,0.15474909196754827,13.0,60.0,0.9090909090909091,0.19070936111957823
4,0.18254993433183983,13.0,60.0,0.9090909090909091,0.432593007990455
10,0.07184452101259124,13.0,60.0,0.7272727272727273,0.3622362183927506
6,0.11669814846231262,13.0,61.0,0.5454545454545454,0.26674255330317886
0,0.13431833751702457,13.0,61.0,0.9090909090909091,0.34095059614565953
3,0.07891189649354874,13.0,61.0,0.9090909090909091,0.3372307953815674
5,0.08695597244143778,13.0,61.0,0.9090909090909091,0.37366456641660895
0,0.10404738458322238,13.0,61.0,0.9090909090909091,0.39073497398868545
1,0.137842484528544,13.0,61.0,0.7272727272727273,0.5054829500812176
0,0.1053933170692198,13.0,61.0,0.5454545454545454,0.24232438336454448
5,0.10277789875602923,13.0,61.0,0.9090909090909091,0.2258151475654829
2,0.1255779800333838,13.0,61.0,0.9090909090909091,0.40800277457324197
2,0.22820545795548644,13.0,61.0,0.9090909090909091,0.19363360339317434
5,0.3269830705645252,13.0,61.0,0.8181818181818181,0.2090057896964095
6,0.20205586442636492,13.0,61.0,0.9090909090909091,0.47592578072275793
7,0.22577413465188376,13.0,61.0,0.09090909090909094,0.24309806718425592
10,0.2618612948112119,13.0,61.0,0.4545454545454546,0.2283740510063155
10,0.12058262205217626,13.0,61.0,0.9090909090909091,0.342132484272314
10,0.20917105001193045,13.0,61.0,0.9090909090909091,0.26914505563918256
6,0.3246561237696782,13.0,61.0,0.8181818181818181,0.21637527509482093
0,0.06267871369674159,13.0,61.0,0.8181818181818181,0.16344959009099472
7,0.20382441761112527,13.0,62.0,0.9090909090909091,0.6498099339074541
3,0.33274618436508346,13.0,62.0,0.9090909090909091,0.15424053739045637
5,0.4018087185744356,13.0,62.0,0.9090909090909091,0.1552129660007425
10,0.07460868127219573,13.0,63.0,0.9090909090909091,0.16699996382262258
10,0.13285491369886832,13.0,63.0,0.8181818181818181,0.3810291509027269
0,0.05120284786835551,13.0,63.0,0.9090909090909091,0.13520399875159245
10,0.19928075591557423,13.0,63.0,0.9090909090909091,0.2290627441610296
10,0.15818919799360867,13.0,63.0,0.9090909090909091,0.32363136213076127
10,0.6242354102318904,13.0,63.0,0.9090909090909091,0.7557973676840514
10,0.19186415051260336,13.0,63.0,0.7272727272727273,0.3014488936602988
10,0.07049263229469985,13.0,63.0,0.9090909090909091,0.21563580044604802
1,0.058447982030037565,14.0,64.0,0.9090909090909091,0.29098143025896106
9,0.09174782431709,14.0,64.0,0.7272727272727273,0.23447868878786834
10,0.10706131302769266,14.0,64.0,0.4545454545454546,0.30803179574465206
0,0.10587360870155565,14.0,64.0,0.9090909090909091,0.4113436779663069
7,0.1384093052601199,14.0,64.0,0.9090909090909091,0.1546719677563117
10,0.0885642123502952,14.0,64.0,0.5454545454545454,0.3432756044787196
4,0.1089356892780903,14.0,64.0,0.9090909090909091,0.45264465443031315
2,0.17150670214494443,14.0,64.0,0.9090909090909091,0.22731757280613243
6,0.2155322412369303,14.0,65.0,0.9090909090909091,0.19624118167576596
8,0.09770262730187206,14.0,65.0,0.9090909090909091,0.15431279770560954
9,0.08394285682072623,14.0,66.0,0.8181818181818181,0.25563136188052504
9,0.10175265057566617,14.0,66.0,0.9090909090909091,0.42339504583130666
10,0.13099194803012873,14.0,66.0,0.8181818181818181,0.2960018925466096
6,0.11572889471282813,14.0,66.0,0.9090909090909091,0.1795291314094952
9,0.17362661435559046,14.0,66.0,0.9090909090909091,0.13996087787338757
9,0.25650676822920343,14.0,66.0,0.9090909090909091,0.2810098941098821
4,0.09365551821277036,14.0,66.0,0.7272727272727273,0.28852327884261786
8,0.1366258721576706,14.0,66.0,0.7272727272727273,0.3668034995005737
2,0.15247157544616566,14.0,66.0,0.9090909090909091,0.5536747359890839
10,0.24636144563001444,14.0,66.0,0.36363636363636365,0.507033940535769
5,0.2506465907500846,14.0,66.0,0.9090909090909091,0.3792107556237198
0,0.13649425780405983,14.0,67.0,0.8181818181818181,0.22629563322397264
5,0.3331990265511994,14.0,67.0,0.9090909090909091,0.31840441738626
5,0.08341043624491438,14.0,67.0,0.8181818181818181,0.17223615410208518
9,0.13311759539419085,14.0,67.0,0.5454545454545454,0.22560357143298598
4,0.1830732657876619,14.0,67.0,0.36363636363636365,0.14590500035838247
9,0.09583573606099226,14.0,67.0,0.2727272727272727,0.13562888364988995
7,0.1049579539638818,14.0,67.0,0.9090909090909091,0.38483893633808436
9,0.13294844478610582,14.0,67.0,0.18181818181818177,0.22865214598667585
2,0.07564132395385902,14.0,67.0,0.9090909090909091,0.2295836499308808
1,0.20401443673601707,14.0,67.0,0.9090909090909091,0.1827099105404097
1,0.0886473969065664,14.0,68.0,0.8181818181818181,0.2246706458682382
2,0.0620400180649629,14.0,68.0,0.9090909090909091,0.25042181688797693
4,0.17425833401653587,14.0,68.0,0.6363636363636364,0.2452520388511144
3,0.15592531285502623,14.0,68.0,0.6363636363636364,0.4155700269493475
9,0.1529191100503628,14.0,68.0,0.9090909090909091,0.28352632819014073
9,0.21570322395569877,14.0,69.0,0.6363636363636364,0.3498385679310982
1,0.07103808007810011,14.0,69.0,0.8181818181818181,0.4228292925300045
5,0.1334822337697124,15.0,70.0,0.9090909090909091,0.4089477391835915
3,0.15070388978379926,15.0,70.0,0.9090909090909091,0.4287611562732592
6,0.07681698519388212,15.0,70.0,0.8181818181818181,0.1794133302827117
1,0.068807016818952,15.0,70.0,0.8181818181818181,0.2945094463188086
2,0.08601896989301346,15.0,70.0,0.9090909090909091,0.34395401939392145
4,0.11468549843357037,15.0,70.0,0.9090909090909091,0.3641130203146546
3,0.3684285325647455,15.0,70.0,0.18181818181818177,0.32362464369914445
2,0.07810682158025078,15.0,70.0,0.9090909090909091,0.26997832626587004
6,0.05498895673912855,15.0,71.0,0.7272727272727273,0.4084588096414858
0,0.1131867107851695,15.0,71.0,0.8181818181818181,0.36624030188810297
9,0.05940406418397689,15.0,71.0,0.9090909090909091,0.24228974423412467
5,0.05608247328650219,15.0,71.0,0.9090909090909091,0.2612702785608451
5,0.08619875684264969,15.0,71.0,0.9090909090909091,0.35298947249975443
0,0.08677778876842716,15.0,71.0,0.6363636363636364,0.38672999064254726
6,0.12156815212450792,15.0,71.0,0.8181818181818181,0.27769213483523314
0,0.10026613323059565,15.0,72.0,0.9090909090909091,0.23862632157548944
3,0.0824907030597124,15.0,72.0,0.9090909090909091,0.24283257265372757
0,0.0806636722460124,15.0,72.0,0.7272727272727273,0.24643223915131648
5,0.11365607624093892,15.0,72.0,0.9090909090909091,0.3006049392581349
7,0.10787806888649251,15.0,72.0,0.2727272727272727,0.17093145218626146
5,0.07130519604121567,15.0,72.0,0.8181818181818181,0.2939539958218017
7,0.08736069254675238,15.0,72.0,0.6363636363636364,0.2886570547925749
5,0.08510174923650046,15.0,72.0,0.9090909090909091,0.28928070934998895
5,0.06743721471280933,15.0,72.0,0.9090909090909091,0.48266786683261476
9,0.18708547542941614,15.0,72.0,0.2727272727272727,0.6023455824617656
9,0.39230231930693354,15.0,72.0,0.09090909090909094,0.3313427149469343
9,0.10767845264712309,15.0,72.0,0.7272727272727273,0.43852881422928
4,0.1815453913128554,15.0,72.0,0.9090909090909091,0.23110906775845808
8,0.07270824326561937,15.0,72.0,0.9090909090909091,0.20392731051851706
1,0.10010145026322127,15.0,72.0,0.9090909090909091,0.35298862148002974
3,0.17115087791858002,15.0,72.0,0.6363636363636364,0.5164965752814686
0,0.11764855115178939,15.0,72.0,0.6363636363636364,0.3294454261195565
4,0.15628583939701135,15.0,73.0,0.8181818181818181,0.5123575363930721
2,0.05904837075522494,15.0,73.0,0.9090909090909091,0.23815222847325945
4,0.09655064735737318,15.0,73.0,0.6363636363636364,0.21195443578973153
10,0.07383611622063364,15.0,73.0,0.9090909090909091,0.2763274441109278
10,0.1296011695753069,15.0,73.0,0.7272727272727273,0.4478687561614079
6,0.046198088378586064,15.0,73.0,0.9090909090909091,0.2457312335884832
6,0.05345794324705759,15.0,73.0,0.9090909090909091,0.2672520200654731
6,0.05489715762506869,15.0,73.0,0.9090909090909091,0.24307656609149117
7,0.06996066318787839,15.0,73.0,0.8181818181818181,0.2282995857983821
5,0.10343764534662278,15.0,73.0,0.6363636363636364,0.501654389564485
0,0.05927754342384218,15.0,73.0,0.9090909090909091,0.469501225472227
7,0.2990810756138055,15.0,73.0,0.4545454545454546,0.35311903090052615
10,0.19838637936667028,15.0,73.0,0.8181818181818181,0.1867573743250678
2,0.05686836543698897,15.0,74.0,0.9090909090909091,0.1191822835006831
3,0.048345788849654535,15.0,74.0,0.9090909090909091,0.15470086998751195
9,0.09555581465573751,15.0,74.0,0.9090909090909091,0.3510103983390424
8,0.252948382736418,16.0,75.0,0.9090909090909091,0.3972861940690111
0,0.1369193349605612,16.0,75.0,0.9090909090909091,0.43414330578500593
3,0.10166594141850491,16.0,75.0,0.9090909090909091,0.3458078750654322
7,0.07350373061659587,16.0,76.0,0.9090909090909091,0.12845695372543942
6,0.0807739998819307,16.0,76.0,0.9090909090909091,0.2733549278806909
10,0.07089751015314566,16.0,76.0,0.7272727272727273,0.15782607029230594
2,0.17541339230803923,16.0,76.0,0.4545454545454546,0.6446719010186027
7,0.14368740807123515,16.0,76.0,0.4545454545454546,0.6342372415328398
1,0.14837328617119108,16.0,76.0,0.9090909090909091,0.41519445923810366
9,0.151542398033511,16.0,76.0,0.6363636363636364,0.6624102118126095
5,0.08917050896687344,16.0,76.0,0.9090909090909091,0.3340903185461542
8,0.04516164189100156,16.0,76.0,0.7272727272727273,0.24827197052988156
9,0.09628734460581147,16.0,76.0,0.9090909090909091,0.35061847308209676
9,0.11046445181475174,16.0,76.0,0.9090909090909091,0.40524412067306875
10,0.07142363921807937,16.0,76.0,0.8181818181818181,0.19942641696795127
1,0.1167680102167707,16.0,76.0,0.9090909090909091,0.34881089873293025
6,0.15136430106100032,16.0,76.0,0.4545454545454546,0.20977691655982364
8,0.06693176046237649,16.0,76.0,0.9090909090909091,0.12725316312246784
10,0.1182746761630955,16.0,77.0,0.8181818181818181,0.221518942474478
3,0.09539160591477178,16.0,77.0,0.7272727272727273,0.31706900893503254
10,0.18050550728166045,16.0,77.0,0.6363636363636364,0.5205447437286337
10,0.0985356360120919,16.0,77.0,0.7272727272727273,0.3809531492766403
3,0.08557992233030527,16.0,77.0,0.8181818181818181,0.18133091251765546
6,0.12627596079967565,16.0,77.0,0.9090909090909091,0.27141095228301576
8,0.11895992444506655,16.0,77.0,0.2727272727272727,0.19625567344906705
7,0.40762602949914645,16.0,77.0,0.36363636363636365,0.6716712021254913
9,0.39349660033768824,16.0,77.0,0.4545454545454546,0.48964880126861443
5,0.30807800371491745,16.0,77.0,0.5454545454545454,0.22362636392701474
10,0.1164251790765129,16.0,77.0,0.9090909090909091,0.37395131491759015
10,0.18206490200346556,16.0,77.0,0.9090909090909091,0.37747000694374244
6,0.08889179570574615,16.0,77.0,0.9090909090909091,0.2048161671001193
0,0.3287928122287342,17.0,78.0,0.9090909090909091,0.3668840313682198
3,0.10972827655869113,17.0,78.0,0.9090909090909091,0.2633263662140032
1,0.13146310148921447,17.0,78.0,0.9090909090909091,0.457975562931563
7,0.09643562390670184,17.0,78.0,0.7272727272727273,0.3164533724971486
10,0.07630946505516181,17.0,78.0,0.8181818181818181,0.23164619131436068
6,0.17975433656004244,17.0,78.0,0.5454545454545454,0.5253278478304122
10,0.07886987510505297,17.0,78.0,0.5454545454545454,0.33472531234201064
3,0.16749611687994045,17.0,78.0,0.18181818181818177,0.23882079196856335
8,0.10200288165468906,17.0,78.0,0.8181818181818181,0.28638604804037543
9,0.15847141812806992,18.0,79.0,0.9090909090909091,0.13808246119337225
1,0.2352996131427103,18.0,79.0,0.5454545454545454,0.2955389649116101
1,0.3772218733438195,18.0,79.0,0.8181818181818181,0.17898019027626705
5,0.06385733683775884,18.0,80.0,0.9090909090909091,0.498230354137075
3,0.09765682251270276,19.0,84.0,0.9090909090909091,0.23353132403826318
4,0.11397447531767058,19.0,84.0,0.6363636363636364,0.13629423787035283
5,0.05136388005971299,19.0,84.0,0.7272727272727273,0.229793570359185
5,0.07557429993271686,19.0,84.0,0.36363636363636365,0.23577421598971798
9,0.3360382987145959,19.0,84.0,0.7272727272727273,0.28670956809087234
10,0.12612726653489065,19.0,84.0,0.7272727272727273,0.1374487286920492
2,0.2177966930569217,19.0,84.0,0.9090909090909091,0.21378512319922252
8,0.0898368452890199,19.0,85.0,0.5454545454545454,0.13156234790139823
2,0.24052021514699196,19.0,85.0,0.5454545454545454,0.1993531203846915
1,0.3936843687863125,19.0,85.0,0.2727272727272727,0.15286277484553445
0,0.09319378413274773,19.0,85.0,0.9090909090909091,0.6592575894663883
7,0.17025322751704877,19.0,85.0,0.8181818181818181,0.18312320943831367
1,0.05589180679270148,19.0,85.0,0.6363636363636364,0.4169550746205145
7,0.25318797869917914,19.0,85.0,0.6363636363636364,0.3866926464604626
9,0.12059475650898059,19.0,86.0,0.9090909090909091,0.4885532562531371
1,0.29485732143500126,19.0,86.0,0.4545454545454546,0.5076540849655764
4,0.1130815007360635,19.0,86.0,0.9090909090909091,0.3520072573818094
10,0.09355189595351748,19.0,86.0,0.6363636363636364,0.24204197749836107
10,0.11673379327883734,19.0,86.0,0.7272727272727273,0.5300689940760263
10,0.08668508680511089,19.0,86.0,0.6363636363636364,0.35154780378192907
7,0.13483018175643846,19.0,86.0,0.6363636363636364,0.2840390484182804
5,0.06271761807065442,19.0,86.0,0.9090909090909091,0.1269584354363076
7,0.1265540802192175,19.0,86.0,0.9090909090909091,0.32328719820420626
1,0.0921162417323539,19.0,86.0,0.7272727272727273,0.345287516817476
6,0.60516810795434,19.0,86.0,0.8181818181818181,0.09925272526571194
0,0.10534754237608952,20.0,87.0,0.7272727272727273,0.40079734387334937
4,0.13762797538907548,20.0,87.0,0.9090909090909091,0.19357926726484082
10,0.09199444401404296,20.0,87.0,0.9090909090909091,0.3748826509047104
1,0.09853881570880266,20.0,89.0,0.8181818181818181,0.30145377907049736
9,0.16541254698170563,20.0,89.0,0.2727272727272727,0.17665401490307434
3,0.17261998205571685,20.0,89.0,0.36363636363636365,0.23231896254772313
10,0.10213925998273117,20.0,89.0,0.9090909090909091,0.2139019529874447
9,0.07869420095941307,20.0,89.0,0.9090909090909091,0.13192872976516165
6,0.07276334940357189,20.0,89.0,0.9090909090909091,0.18511664723545113
1,0.04982659489933891,20.0,89.0,0.8181818181818181,0.2515078547688968
3,0.06411912948503555,20.0,89.0,0.9090909090909091,0.12189564831195833
2,0.14332776414932466,20.0,89.0,0.7272727272727273,0.636726388055191
2,0.04841691346200555,20.0,89.0,0.9090909090909091,0.11991710222482314
5,0.5592450878865621,20.0,89.0,0.9090909090909091,0.7643057078975842
10,0.06069087698265688,20.0,89.0,0.8181818181818181,0.1448429857124136
6,0.5621468417799892,20.0,89.0,0.6363636363636364,0.6288525394127065
8,0.1786770570911852,20.0,89.0,0.9090909090909091,0.34047989161452374
8,0.11145108028265739,20.0,89.0,0.8181818181818181,0.3360395435943906
4,1.0,20.0,89.0,0.8181818181818181,0.9144815851849906
2,0.08808371188850177,20.0,90.0,0.6363636363636364,0.2117585464000271
1,0.10415785170766935,20.0,90.0,0.8181818181818181,0.40558529681584826
8,0.14432850156995813,20.0,90.0,0.8181818181818181,0.2465769592752155
0,0.12348224443834394,21.0,91.0,0.9090909090909091,0.25151500179763947
3,0.3054890917475529,21.0,92.0,0.6363636363636364,0.2798315874831878
7,0.06379517792546303,21.0,92.0,0.9090909090909091,0.16209607449394767
7,0.11881620497026224,21.0,92.0,0.9090909090909091,0.4020084201184316
5,0.08247772646420427,21.0,92.0,0.9090909090909091,0.1979774252236074
6,0.08103804402356803,21.0,93.0,0.9090909090909091,0.3283930469438162
1,0.17924733520700756,21.0,93.0,0.9090909090909091,0.27362659858484273
5,0.07755083066782549,21.0,94.0,0.7272727272727273,0.3659347186074344
5,0.15060312346122354,21.0,94.0,0.9090909090909091,0.49099453749902233
0,0.2685177472129026,21.0,94.0,0.9090909090909091,0.1279548816274094
5,0.10135614458453497,21.0,94.0,0.9090909090909091,0.14110556970559315
4,0.24000175101248575,21.0,94.0,0.9090909090909091,0.3537947389885025
3,0.09940990962128343,21.0,94.0,0.9090909090909091,0.2959220726925383
4,0.0925478390812709,21.0,94.0,0.9090909090909091,0.36439226572906636
2,0.1359979924671428,21.0,94.0,0.9090909090909091,0.29963887753472546
3,0.4627793915955106,21.0,94.0,0.7272727272727273,0.12251527899406606
1,0.2640526458928405,21.0,94.0,0.7272727272727273,0.4133676481175507
0,0.18957052544542755,21.0,94.0,0.9090909090909091,0.6328335172150193
10,0.10234735981571705,22.0,96.0,0.9090909090909091,0.2651670179650279
9,0.07364227953213184,22.0,96.0,0.8181818181818181,0.3566678915159992
9,0.15992228241168405,22.0,96.0,0.8181818181818181,0.469008473855508
9,0.11256062104438208,22.0,98.0,0.8181818181818181,0.511684068275925
5,0.0415305168050242,22.0,98.0,0.9090909090909091,0.2683095386075336
5,0.09090983617222886,22.0,98.0,0.7272727272727273,0.3374413102549334
9,0.15462312125692787,22.0,98.0,0.9090909090909091,0.4527471283628964
5,0.06858320849250435,22.0,98.0,0.9090909090909091,0.2756060855181045
7,0.08869586599127885,22.0,98.0,0.9090909090909091,0.21900635526935386
2,0.12756471852677911,22.0,98.0,0.9090909090909091,0.27967384845114945
2,0.675409432588779,22.0,98.0,0.36363636363636365,0.0775791108221096
10,0.16866684455371292,22.0,98.0,0.36363636363636365,0.25214105645144186
2,0.12050761171382789,22.0,98.0,0.7272727272727273,0.08843025348291822
1,0.10590620499263749,22.0,99.0,0.6363636363636364,0.3847786400445983
3,0.05916906791030081,22.0,99.0,0.8181818181818181,0.25522496264295785
8,0.06145282598503047,22.0,99.0,0.8181818181818181,0.10854636719594703
8,0.07114367497095526,22.0,99.0,0.6363636363636364,0.3247074645153839
10,0.04410150450698747,22.0,99.0,0.9090909090909091,0.1732132067180437
3,0.054125566756306774,22.0,99.0,0.9090909090909091,0.18329999204950734
9,0.04445252881671325,22.0,99.0,0.9090909090909091,0.1738446625700795
9,0.2951257279335708,22.0,99.0,0.9090909090909091,0.494175880601605
10,0.1188764583918196,22.0,99.0,0.9090909090909091,0.28786503218712217
10,0.059687070177550865,22.0,99.0,0.36363636363636365,0.29771414832121784
3,0.10392095000427458,23.0,102.0,0.9090909090909091,0.37153854530097097
1,0.06327507268321385,23.0,102.0,0.5454545454545454,0.24001177276760768
2,0.05360311925445204,23.0,102.0,0.9090909090909091,0.11293471557617656
8,0.03733207538381996,23.0,102.0,0.9090909090909091,0.37756041017488257
7,0.09149006969674382,23.0,103.0,0.4545454545454546,0.129058076126467
6,0.10570342454135404,23.0,103.0,0.6363636363636364,0.4109826911893168
7,0.08485650969544539,23.0,103.0,0.5454545454545454,0.235441939741342
7,0.22651278300346028,23.0,103.0,0.5454545454545454,0.11988574513586432
7,0.09146531004113757,23.0,103.0,0.36363636363636365,0.3006367608391705
3,0.16823787301822501,23.0,103.0,0.8181818181818181,0.18314220799262046
1,0.09823951514882816,23.0,103.0,0.9090909090909091,0.24886249594207485
3,0.05877231968160233,23.0,103.0,0.6363636363636364,0.19868632697139368
8,0.09199705714657215,23.0,103.0,0.9090909090909091,0.31045929518226656
8,0.7076971636597776,23.0,103.0,0.9090909090909091,0.7827358457221599
2,0.2183655944013672,23.0,103.0,0.9090909090909091,0.31964634841136286
2,0.06005752596950929,23.0,104.0,0.9090909090909091,0.25727016093661886
2,0.09416037064936177,23.0,104.0,0.6363636363636364,0.23728669247192014
10,0.3226345201342756,23.0,104.0,0.9090909090909091,0.8106267098332596
1,0.09906582648688594,23.0,104.0,0.8181818181818181,0.4032259166586309
3,0.3316929355151889,23.0,104.0,0.8181818181818181,0.5600610201564266
4,0.07066236833986478,23.0,104.0,0.8181818181818181,0.3269274868646435
2,0.04205181669404954,23.0,104.0,0.9090909090909091,0.34575775321185914
9,0.42989069645260486,24.0,105.0,0.9090909090909091,0.2887025745649253
7,0.16135290361264648,24.0,105.0,0.8181818181818181,0.15633344682635453
7,0.07222261221561943,24.0,105.0,0.8181818181818181,0.1839698614797754
5,0.21333645970698276,24.0,106.0,0.9090909090909091,0.4615319868147452
9,0.1227173393573064,24.0,106.0,0.9090909090909091,0.3022118017256913
7,0.07885383780190278,24.0,107.0,0.9090909090909091,0.2723650949180919
4,0.10236191234786873,24.0,107.0,0.7272727272727273,0.17913609812140532
4,0.0967012786014383,24.0,107.0,0.7272727272727273,0.15611345771585208
0,0.08777160544385859,24.0,107.0,0.9090909090909091,0.11992630350607501
4,0.10771134661828431,24.0,107.0,0.9090909090909091,0.2927013967764661
9,0.0675566374476582,24.0,107.0,0.9090909090909091,0.16585005787497906
4,0.057102168475024445,24.0,107.0,0.6363636363636364,0.1655236398801686
6,0.2513339500691645,24.0,107.0,0.6363636363636364,0.1350815432816489
6,0.1792926175462715,24.0,108.0,0.9090909090909091,0.4394774535677488
